,files,emotion
253,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190217.985_face.png,1
254,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190351.606_face.png,1
255,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images (11)_face.png,1
256,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190224.657_face.png,1
257,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185603.413_face.png,1
258,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T203805.333_face.png,1
259,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/2Q__ (3)_face.png,1
260,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T184634.408_face.png,1
261,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T203341.854_face.png,1
262,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190132.736_face.png,1
263,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185414.438_face.png,1
264,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/9k_ (4)_face.png,1
265,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T184319.275_face.png,1
266,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T184521.700_face.png,1
267,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190402.129_face.png,1
268,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190316.353_face.png,1
269,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images (97)_face.png,1
270,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T203835.797_face.png,1
271,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T181900.028_face.png,1
272,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190122.842_face.png,1
273,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T202513.089_face.png,1
274,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190213.858_face.png,1
275,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T184502.131_face.png,1
276,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-05T231250.504_face.png,1
277,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images (83)_face.png,1
278,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185506.982_face.png,1
279,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T203438.278_face.png,1
280,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T001959.683_face.png,1
281,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185405.903_face.png,1
282,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T203924.798_face.png,1
283,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190237.687_face.png,1
284,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T203335.677_face.png,1
285,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190159.735_face.png,1
286,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-05T231353.346_face.png,1
287,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images (55)_face.png,1
288,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T203405.012_face.png,1
289,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T000957.223_face.png,1
290,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185608.817_face.png,1
291,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190250.204_face.png,1
292,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190136.936_face.png,1
293,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T005837.603_face.png,1
294,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190217.449_face.png,1
295,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T184240.036_face.png,1
296,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T203327.354_face.png,1
297,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185417.816_face.png,1
298,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images (8)_face.png,1
299,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190254.112_face.png,1
300,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185550.233_face.png,1
301,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images (41)_face.png,1
302,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190330.913_face.png,1
303,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T001111.651_face.png,1
304,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T202955.739_face.png,1
305,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190125.000_face.png,1
306,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190129.728_face.png,1
307,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T203412.585_face.png,1
308,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185723.694_face.png,1
309,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190221.442_face.png,1
310,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190204.863_face.png,1
311,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images (60)_face.png,1
312,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185502.618_face.png,1
313,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190246.844_face.png,1
314,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images (74)_face.png,1
315,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T195240.068_face.png,1
316,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190153.457_face.png,1
317,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T202937.599_face.png,1
318,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185805.996_face.png,1
319,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/4146739547_c897693482_b_face.png,1
320,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185534.941_face.png,1
321,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190229.415_face.png,1
322,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images (91)_face.png,1
323,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190140.534_face.png,1
324,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190221.205_face.png,1
325,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T001157.351_face.png,1
326,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T203950.161_face.png,1
327,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images (22)_face.png,1
328,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190133.649_face.png,1
329,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T184636.628_face.png,1
330,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T193959.005_face.png,1
331,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T184327.089_face.png,1
332,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190254.894_face.png,1
333,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185344.475_face.png,1
334,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T184224.820_face.png,1
335,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images (17)_face.png,1
336,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185851.038_face.png,1
337,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190127.013_face.png,1
338,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185821.088_face.png,1
339,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185442.823_face.png,1
340,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185324.494_face.png,1
341,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images (79)_face.png,1
342,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190401.859_face.png,1
343,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/9k_ (2)_face.png,1
344,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190230.180_face.png,1
345,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/2Q__ (5)_face.png,1
346,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T203327.581_face.png,1
347,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T202954.753_face.png,1
348,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T203359.340_face.png,1
349,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190348.139_face.png,1
350,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185828.611_face.png,1
351,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190139.881_face.png,1
352,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190137.951_face.png,1
353,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190117.429_face.png,1
354,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/9k_ (8)_face.png,1
355,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T203403.280_face.png,1
356,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images (73)_face.png,1
357,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T184626.602_face.png,1
358,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T184301.004_face.png,1
359,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185659.820_face.png,1
360,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T202942.541_face.png,1
361,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190248.161_face.png,1
362,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190339.009_face.png,1
363,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T203311.772_face.png,1
364,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-05T231301.293_face.png,1
365,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190337.986_face.png,1
366,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190251.989_face.png,1
367,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185741.504_face.png,1
368,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T002806.206_face.png,1
369,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images (46)_face.png,1
370,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T192153.569_face.png,1
371,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190136.150_face.png,1
372,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T203922.295_face.png,1
373,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T202928.902_face.png,1
374,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T203423.356_face.png,1
375,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T184230.203_face.png,1
376,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T203423.690_face.png,1
377,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T202958.829_face.png,1
378,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185746.349_face.png,1
379,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T004134.477_face.png,1
380,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T203929.172_face.png,1
381,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185645.252_face.png,1
382,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T184230.616_face.png,1
383,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T203814.282_face.png,1
384,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185324.949_face.png,1
385,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190122.413_face.png,1
386,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T202907.913_face.png,1
387,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T004607.559_face.png,1
388,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185537.688_face.png,1
389,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images (52)_face.png,1
390,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190245.579_face.png,1
391,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190301.962_face.png,1
392,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190129.060_face.png,1
393,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190208.332_face.png,1
394,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190253.084_face.png,1
395,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/2Q__ (2)_face.png,1
396,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T203734.459_face.png,1
397,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190200.745_face.png,1
398,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T203439.051_face.png,1
399,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185356.058_face.png,1
400,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190346.855_face.png,1
401,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190222.232_face.png,1
402,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190213.121_face.png,1
403,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T200647.003_face.png,1
404,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/9k_ (5)_face.png,1
405,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190312.835_face.png,1
406,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190214.877_face.png,1
407,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190251.489_face.png,1
408,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185429.407_face.png,1
409,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190302.482_face.png,1
410,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190222.548_face.png,1
411,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185425.515_face.png,1
412,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T202944.358_face.png,1
413,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185403.235_face.png,1
414,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190133.862_face.png,1
415,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images (10)_face.png,1
416,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T190323.908_face.png,1
417,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185707.693_face.png,1
418,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images (82)_face.png,1
419,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T203434.943_face.png,1
420,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T185359.988_face.png,1
421,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/fear/images - 2020-11-06T203435.213_face.png,1
